timestamp,solve_num,x,y,z,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz
56126.921609,0,-0.005899,0.000895,0.104857,-0.009521,-0.000266,-0.110291,0.999982,-0.004795,0.003585,-0.000082,0.008663,-0.006392,0.000000
56127.021601,-1,-0.007154,0.000445,0.102650,-0.004604,0.005749,0.067078,0.999990,-0.003941,0.002180,-0.000078,0.050655,-0.120741,0.000000
56127.071585,-1,-0.007667,0.000381,0.102787,-0.004299,0.007748,-0.007069,0.999996,-0.002876,-0.000090,-0.000059,0.037531,-0.064052,0.001065
56127.121602,-1,-0.008205,0.000424,0.099902,-0.005989,0.008636,-0.055450,0.999997,-0.002002,-0.001220,-0.000044,0.032572,-0.027134,0.000000
56127.171600,-1,-0.008846,0.000496,0.097228,-0.008362,0.008713,-0.038177,0.999998,-0.001286,-0.001576,-0.000035,0.025481,-0.002288,-0.000001
56127.221599,-1,-0.009606,0.000561,0.095692,-0.010750,0.008194,-0.018784,0.999999,-0.000749,-0.001385,-0.000034,0.017215,0.017556,0.000000
56127.271588,-1,-0.010462,0.000640,0.094623,-0.012688,0.007263,-0.014404,1.000000,-0.000413,-0.000783,-0.000034,0.009323,0.030560,0.000000
56127.321601,-1,-0.011262,0.000558,0.093702,-0.013748,0.006210,-0.015594,1.000000,-0.000285,-0.000083,-0.000029,0.001884,0.035145,0.000002
56127.371601,-1,-0.012210,0.000492,0.092701,-0.014229,0.004986,-0.014290,1.000000,-0.000300,0.000814,-0.000030,-0.004259,0.036168,0.000000
56127.421596,-1,-0.013159,0.000379,0.091895,-0.013557,0.003901,-0.010078,0.999998,-0.000466,0.001697,-0.000030,-0.009511,0.032520,0.000000
56127.471604,-1,-0.014036,0.000220,0.091309,-0.011978,0.003130,-0.006737,0.999997,-0.000740,0.002447,-0.000030,-0.013865,0.024237,0.000000
56127.521603,-1,-0.014824,0.000036,0.090845,-0.009933,0.002678,-0.005157,0.999995,-0.001086,0.002981,-0.000029,-0.014956,0.016337,0.000000
56127.571606,-1,-0.015487,-0.000159,0.090472,-0.007416,0.002581,-0.003906,0.999994,-0.001448,0.003298,-0.000028,-0.013848,0.005927,0.000000
56127.621598,-1,-0.016044,-0.000334,0.090168,-0.004871,0.002953,-0.002775,0.999993,-0.001782,0.003362,-0.000027,-0.011505,-0.002142,0.000000
56127.671597,-1,-0.016438,-0.000497,0.089958,-0.002357,0.003456,-0.001679,0.999993,-0.002041,0.003237,-0.000026,-0.008509,-0.009630,0.000000
56127.721603,-1,-0.016725,-0.000615,0.089805,-0.000109,0.004257,-0.000852,0.999993,-0.002224,0.002951,-0.000025,-0.004336,-0.013848,0.000000
56127.771596,-1,-0.016907,-0.000685,0.089701,0.001793,0.005184,-0.000299,0.999994,-0.002315,0.002562,-0.000024,-0.001027,-0.017095,0.000000
56127.821593,-1,-0.017002,-0.000693,0.089632,0.003252,0.006222,0.000143,0.999995,-0.002309,0.002129,-0.000023,0.004308,-0.017044,0.000000
56127.871589,-1,-0.017037,-0.000656,0.089594,0.004253,0.007191,0.000410,0.999996,-0.002197,0.001698,-0.000022,0.006392,-0.015928,0.000000
56127.921597,-1,-0.017054,-0.000607,0.089579,0.004715,0.007828,0.000639,0.999997,-0.002026,0.001316,-0.000022,0.007457,-0.012741,0.000000
56127.971600,-1,-0.017027,-0.000480,0.089583,0.004955,0.008446,0.000737,0.999998,-0.001831,0.001022,-0.000021,0.009604,-0.009792,-0.000543
56128.021595,-1,-0.017006,-0.000348,0.089600,0.004890,0.008820,0.000859,0.999998,-0.001605,0.000799,-0.000023,0.008522,-0.006366,-0.000049
56128.071591,-1,-0.016996,-0.000210,0.089625,0.004665,0.008957,0.000826,0.999999,-0.001391,0.000680,-0.000028,0.008565,-0.003198,0.000000
56128.121593,-1,-0.016999,-0.000074,0.089657,0.004353,0.008873,0.000770,0.999999,-0.001193,0.000639,-0.000028,0.006392,-0.000001,0.000000
56128.171598,-1,-0.017018,0.000051,0.089696,0.004036,0.008606,0.000801,0.999999,-0.001041,0.000671,-0.000028,0.004210,0.002744,0.000000
56128.221590,-1,-0.017019,0.000203,0.089742,0.003910,0.008385,0.000804,0.999999,-0.000938,0.000759,-0.000028,0.002082,0.004261,0.000000
56128.271591,-1,-0.017058,0.000284,0.089790,0.003641,0.007706,0.000810,0.999999,-0.000902,0.000875,-0.000029,0.001065,0.005326,0.000000
56128.321591,-1,-0.017098,0.000339,0.089833,0.003771,0.007416,0.000637,0.999999,-0.000909,0.001002,-0.000029,-0.002137,0.005326,0.000000
56128.371579,-1,-0.017132,0.000369,0.089875,0.003769,0.006756,0.000647,0.999999,-0.000964,0.001120,-0.000029,-0.002795,0.004225,0.000000
56128.421588,-1,-0.017180,0.000335,0.089912,0.003971,0.006317,0.000639,0.999999,-0.001049,0.001210,-0.000029,-0.004263,0.003245,0.000000
56128.471580,-1,-0.017156,0.000372,0.089952,0.004322,0.006069,0.000469,0.999998,-0.001169,0.001279,-0.000029,-0.003268,0.001051,0.000000
56128.521588,-1,-0.017139,0.000358,0.089988,0.004841,0.006126,0.000506,0.999998,-0.001273,0.001300,-0.000029,-0.003581,0.000001,0.000000
56128.571592,-1,-0.017101,0.000340,0.090022,0.005096,0.005905,0.000480,0.999998,-0.001365,0.001278,-0.000028,-0.003196,-0.001017,0.000000
56128.621588,-1,-0.017042,0.000325,0.090049,0.005581,0.006153,0.000349,0.999998,-0.001438,0.001228,-0.000028,-0.002133,-0.002106,0.000000
56128.671587,-1,-0.016968,0.000316,0.090079,0.005722,0.006088,0.000388,0.999998,-0.001491,0.001157,-0.000028,-0.001059,-0.003196,0.000000
56128.721587,-1,-0.016923,0.000273,0.090104,0.005852,0.006195,0.000343,0.999998,-0.001518,0.001078,-0.000028,-0.001929,-0.002084,0.000000
56128.771585,-1,-0.016793,0.000324,0.090131,0.006111,0.006580,0.000309,0.999998,-0.001534,0.001011,-0.000028,0.000000,-0.002178,0.000000
56128.821588,-1,-0.016735,0.000307,0.090154,0.005951,0.006535,0.000331,0.999998,-0.001517,0.000940,-0.000028,0.001065,-0.002133,0.000000
56128.871587,-1,-0.016601,0.000384,0.090180,0.006107,0.006947,0.000252,0.999999,-0.001484,0.000886,-0.000028,0.003002,-0.002131,0.000000
56128.921596,-1,-0.016509,0.000425,0.090200,0.006046,0.007092,0.000253,0.999999,-0.001412,0.000840,-0.000028,0.003196,-0.001931,0.000000
56128.971582,-1,-0.016419,0.000477,0.090223,0.005955,0.007179,0.000283,0.999999,-0.001339,0.000806,-0.000028,0.003196,-0.001065,0.000000
56129.021654,-1,-0.016349,0.000514,0.090246,0.005783,0.007114,0.000309,0.999999,-0.001276,0.000796,-0.000028,0.002132,-0.000002,0.000000
56129.071587,-1,-0.016337,0.000484,0.090265,0.005466,0.006775,0.000313,0.999999,-0.001232,0.000799,-0.000028,0.001014,0.001063,0.000000
56129.121592,-1,-0.016277,0.000517,0.090283,0.005337,0.006649,0.000293,0.999999,-0.001196,0.000832,-0.000028,0.001065,0.001068,0.000000
56129.171588,-1,-0.016210,0.000561,0.090300,0.005245,0.006489,0.000299,0.999999,-0.001174,0.000865,-0.000028,0.000201,0.001018,0.000000
56129.221592,-1,-0.016171,0.000555,0.090318,0.005196,0.006310,0.000299,0.999999,-0.001170,0.000906,-0.000028,0.000000,0.002057,0.000000
56129.271629,-1,-0.016120,0.000558,0.090334,0.005192,0.006126,0.000296,0.999999,-0.001179,0.000945,-0.000028,-0.001065,0.002132,0.000449
56129.321586,-1,-0.016056,0.000573,0.090349,0.005272,0.006039,0.000292,0.999999,-0.001213,0.000979,-0.000024,-0.001041,0.001065,0.000000
56129.371583,-1,-0.016004,0.000555,0.090364,0.005257,0.005806,0.000289,0.999999,-0.001260,0.001005,-0.000024,-0.002127,0.002057,0.000000
56129.421589,-1,-0.015956,0.000524,0.090381,0.005299,0.005684,0.000291,0.999999,-0.001314,0.001029,-0.000024,-0.002744,0.001065,0.000000
